SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-16 03:00:00,TS,28.9,-77.9, , , ,main,257,257,P______________, ,AL061851,28.9,-77.9, ,TS,40, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,25
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-16 06:00:00,TS,29.1,-77.8,40, ,hurdat_atl,main,271,271,O______________,hurdat_atl,AL061851,29.1,-77.8, ,TS,40, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,30
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-16 09:00:00,TS,29.3,-77.7, , , ,main,286,286,P______________, ,AL061851,29.3,-77.7, ,TS,45, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,35
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-16 12:00:00,TS,29.5,-77.5,50, ,hurdat_atl,main,312,312,O______________,hurdat_atl,AL061851,29.5,-77.5, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,30
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-16 15:00:00,TS,29.8,-77.3, , , ,main,342,342,P______________, ,AL061851,29.8,-77.3, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,30
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-16 18:00:00,TS,30.1,-77.1,50, ,hurdat_atl,main,374,373,O______________,hurdat_atl,AL061851,30.1,-77.1, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,35
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-16 21:00:00,TS,30.4,-76.8, , , ,main,379,368,P______________, ,AL061851,30.4,-76.8, ,TS,55, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,35
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-17 00:00:00,TS,30.7,-76.6,60, ,hurdat_atl,main,368,356,O______________,hurdat_atl,AL061851,30.7,-76.6, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,30
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-17 03:00:00,TS,31.0,-76.4, , , ,main,356,340,P______________, ,AL061851,31.0,-76.4, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,25
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-17 06:00:00,TS,31.2,-76.3,60, ,hurdat_atl,main,340,325,O______________,hurdat_atl,AL061851,31.2,-76.3, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,35
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-17 09:00:00,TS,31.4,-76.1, , , ,main,330,321,P______________, ,AL061851,31.4,-76.1, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,40
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-17 12:00:00,TS,31.6,-75.9,60, ,hurdat_atl,main,322,317,O______________,hurdat_atl,AL061851,31.6,-75.9, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,40
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-17 15:00:00,TS,31.8,-75.7, , , ,main,317,314,P______________, ,AL061851,31.8,-75.7, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,40
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-17 18:00:00,TS,32.0,-75.5,60, ,hurdat_atl,main,314,289,O______________,hurdat_atl,AL061851,32.0,-75.5, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,35
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-17 21:00:00,TS,32.3,-75.2, , , ,main,293,267,P______________, ,AL061851,32.3,-75.2, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,35
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-18 00:00:00,TS,32.7,-74.9,60, ,hurdat_atl,main,267,258,O______________,hurdat_atl,AL061851,32.7,-74.9, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,40
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-18 03:00:00,TS,33.0,-74.6, , , ,main,258,255,P______________, ,AL061851,33.0,-74.6, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,40
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-18 06:00:00,TS,33.3,-74.3,60, ,hurdat_atl,main,255,247,O______________,hurdat_atl,AL061851,33.3,-74.3, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,35
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-18 09:00:00,TS,33.6,-74.1, , , ,main,248,243,P______________, ,AL061851,33.6,-74.1, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,30
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-18 12:00:00,TS,34.0,-73.8,60, ,hurdat_atl,main,248,232,O______________,hurdat_atl,AL061851,34.0,-73.8, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,30
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-18 15:00:00,TS,34.6,-73.4, , , ,main,232,226,P______________, ,AL061851,34.6,-73.4, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,25
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-18 18:00:00,TS,35.3,-73.0,60, ,hurdat_atl,main,232,229,O______________,hurdat_atl,AL061851,35.3,-73.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,20
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-18 21:00:00,TS,36.1,-72.8, , , ,main,244,244,P______________, ,AL061851,36.1,-72.8, ,TS,55, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,10
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-19 00:00:00,TS,37.0,-72.6,50, ,hurdat_atl,main,262,245,O______________,hurdat_atl,AL061851,37.0,-72.6, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,10
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-19 03:00:00,TS,37.8,-72.3, , , ,main,250,219,P______________, ,AL061851,37.8,-72.3, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,15
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-19 06:00:00,TS,38.5,-72.1,50, ,hurdat_atl,main,219,177,O______________,hurdat_atl,AL061851,38.5,-72.1, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,10
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-19 09:00:00,TS,39.3,-71.9, , , ,main,177,94,P______________, ,AL061851,39.3,-71.9, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,10
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-19 12:00:00,TS,40.2,-71.8,50, ,hurdat_atl,main,94,37,O______________,hurdat_atl,AL061851,40.2,-71.8, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,5
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-19 15:00:00,TS,41.1,-71.7,50, ,hurdat_atl,main,27,0,O______________,hurdat_atl,AL061851,41.1,-71.7,L,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,5
1851289N29282,1851,18,NA,NA,UNNAMED,1851-10-19 18:00:00,TS,42.0,-71.6,40, ,hurdat_atl,main,0, ,O______________,hurdat_atl,AL061851,42.0,-71.6, ,TS,40, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,5
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-04 12:00:00,TS,19.1,-77.6, , , ,main,78,67,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.1,-77.6,TD,30, , , , , , , , , , , ,2,235
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-04 15:00:00,TS,19.0,-77.7, , , ,main,67,67,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,-77.7,TD,30, , , , , , , , , , , ,2,240
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-04 18:00:00,TS,19.0,-77.8, , , ,main,67,67,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,-77.8,TD,30, , , , , , , , , , , ,2,260
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-04 21:00:00,TS,19.0,-77.9, , , ,main,67,67,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,-77.9,TD,33, , , , , , , , , , , ,2,270
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-05 00:00:00,TS,19.0,-78.0, , , ,main,67,67,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,-78.0,TS,35, , , , , , , , , , , ,2,260
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-05 03:00:00,TS,19.0,-78.1, , , ,main,67,55,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,-78.1,TS,38, , , , , , , , , , , ,3,250
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-05 06:00:00,TS,18.9,-78.3, , , ,main,55,55,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.9,-78.3,TS,40, , , , , , , , , , , ,3,250
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-05 09:00:00,TS,18.9,-78.5, , , ,main,59,49,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.9,-78.5,TS,43, , , , , , , , , , , ,3,250
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-05 12:00:00,TS,18.8,-78.6, , , ,main,54,53,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.8,-78.6,TS,45, , , , , , , , , , , ,3,240
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-05 15:00:00,TS,18.7,-78.7, , , ,main,53,53,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.7,-78.7,TS,48, , , , , , , , , , , ,3,225
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-05 18:00:00,TS,18.6,-78.8, , , ,main,57,57,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.6,-78.8,TS,50, , , , , , , , , , , ,3,220
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-05 21:00:00,TS,18.5,-78.9, , , ,main,62,62,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5,-78.9,TS,53, , , , , , , , , , , ,3,225
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-06 00:00:00,TS,18.4,-79.0, , , ,main,67,64,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.4,-79.0,TS,55, , , , , , , , , , , ,3,220
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-06 03:00:00,TS,18.3,-79.1, , , ,main,74,73,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.3,-79.1,TS,55, , , , , , , , , , , ,4,210
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-06 06:00:00,TS,18.1,-79.2, , , ,main,85,85,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.1,-79.2,TS,55, , , , , , , , , , , ,4,210
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-06 09:00:00,TS,17.9,-79.3, , , ,main,100,100,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.9,-79.3,TS,55, , , , , , , , , , , ,3,195
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-06 12:00:00,TS,17.8,-79.3, , , ,main,105,101,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.8,-79.3,TS,55, , , , , , , , , , , ,3,155
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-06 15:00:00,TS,17.7,-79.2, , , ,main,101,92,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.7,-79.2,TS,55, , , , , , , , , , , ,3,125
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-06 18:00:00,TS,17.6,-79.0, , , ,main,92,85,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.6,-79.0,TS,55, , , , , , , , , , , ,3,120
1851309N19282,1851,20,NA,CS,UNNAMED,1851-11-06 21:00:00,TS,17.5,-78.9, , , ,main,94,89,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.5,-78.9,TS,55, , , , , , , , , , , ,2,120
